microRNA,disease,disease_id
hsa-mir-29a,gastric cancer,613659
hsa-mir-29b,gastric cancer,613659
hsa-mir-29b-1,gastric cancer,613659
hsa-mir-29b-2,gastric cancer,613659
hsa-mir-29c,gastric cancer,613659
hsa-mir-301a,gastric cancer,613659
hsa-mir-301b,gastric cancer,613659
hsa-mir-302b,gastric cancer,613659
hsa-mir-302f,gastric cancer,613659
hsa-mir-30a,gastric cancer,613659
hsa-mir-30a,gastric cancer,613659
hsa-mir-30b,gastric cancer,613659
hsa-mir-30c-1,gastric cancer,613659
hsa-mir-30c-2,gastric cancer,613659
hsa-mir-30d,gastric cancer,613659
hsa-mir-30e,gastric cancer,613659
hsa-mir-31,gastric cancer,613659
hsa-mir-32,gastric cancer,613659
hsa-mir-320a,gastric cancer,613659
hsa-mir-326,gastric cancer,613659
hsa-mir-328,gastric cancer,613659
hsa-mir-329,gastric cancer,613659
hsa-mir-330,gastric cancer,613659
hsa-mir-331,gastric cancer,613659
hsa-mir-335,gastric cancer,613659
hsa-mir-337,gastric cancer,613659
hsa-mir-338,gastric cancer,613659
hsa-mir-338,gastric cancer,613659
hsa-mir-339,gastric cancer,613659
hsa-mir-33b,gastric cancer,613659
hsa-mir-340,gastric cancer,613659
hsa-mir-340*,gastric cancer,613659
hsa-mir-34a,gastric cancer,613659
hsa-mir-34b,gastric cancer,613659
hsa-mir-34c,gastric cancer,613659
hsa-mir-361,gastric cancer,613659
hsa-mir-362,gastric cancer,613659
hsa-mir-363,gastric cancer,613659
hsa-mir-363,gastric cancer,613659
hsa-mir-367,gastric cancer,613659
hsa-mir-370,gastric cancer,613659
hsa-mir-371,gastric cancer,613659
hsa-mir-374a,gastric cancer,613659
hsa-mir-375,gastric cancer,613659
hsa-mir-377,gastric cancer,613659
hsa-mir-378,gastric cancer,613659
hsa-mir-409,gastric cancer,613659
hsa-mir-410,gastric cancer,613659
hsa-mir-421,gastric cancer,613659
hsa-mir-424,gastric cancer,613659
hsa-mir-425,gastric cancer,613659
hsa-mir-425,gastric cancer,613659
hsa-mir-429,gastric cancer,613659
hsa-mir-433,gastric cancer,613659
hsa-mir-448,gastric cancer,613659
hsa-mir-449,gastric cancer,613659
hsa-mir-449a,gastric cancer,613659
hsa-mir-449c,gastric cancer,613659
hsa-mir-455,gastric cancer,613659
hsa-mir-485,gastric cancer,613659
hsa-mir-488,gastric cancer,613659
hsa-mir-490,gastric cancer,613659
hsa-mir-490,gastric cancer,613659
hsa-mir-493,gastric cancer,613659
hsa-mir-494,gastric cancer,613659
hsa-mir-495,gastric cancer,613659
hsa-mir-497,gastric cancer,613659
hsa-mir-500,gastric cancer,613659
hsa-mir-501,gastric cancer,613659
hsa-mir-502,gastric cancer,613659
hsa-mir-503,gastric cancer,613659
hsa-mir-506,gastric cancer,613659
hsa-mir-508,gastric cancer,613659
hsa-mir-509,gastric cancer,613659
hsa-mir-513b,gastric cancer,613659
hsa-mir-520c,gastric cancer,613659
hsa-mir-520d,gastric cancer,613659
hsa-mir-520f,gastric cancer,613659
hsa-mir-524,gastric cancer,613659
hsa-mir-542,gastric cancer,613659
hsa-mir-543,gastric cancer,613659
hsa-mir-544,gastric cancer,613659
hsa-mir-551b,gastric cancer,613659
hsa-mir-558,gastric cancer,613659
hsa-mir-561,gastric cancer,613659
hsa-mir-575,gastric cancer,613659
hsa-mir-577,gastric cancer,613659
hsa-mir-590,gastric cancer,613659
hsa-mir-601,gastric cancer,613659
hsa-mir-616*,gastric cancer,613659
hsa-mir-622,gastric cancer,613659
hsa-mir-625,gastric cancer,613659
hsa-mir-627,gastric cancer,613659
hsa-mir-629,gastric cancer,613659
hsa-mir-638,gastric cancer,613659
hsa-mir-650,gastric cancer,613659
hsa-mir-652,gastric cancer,613659
hsa-mir-663,gastric cancer,613659
hsa-mir-7,gastric cancer,613659
hsa-mir-874,gastric cancer,613659
hsa-mir-9,gastric cancer,613659
hsa-mir-92,gastric cancer,613659
hsa-mir-935,gastric cancer,613659
hsa-mir-940,gastric cancer,613659
hsa-mir-98,gastric cancer,613659
hsa-mir-99a,gastric cancer,613659
hsa-mir-122a,gastric cancer ,613659
hsa-mir--196a-2,gastric cancer ,613659
hsa-mir-24-1,gastric cancer ,613659
hsa-mir-24-2,gastric cancer ,613659
hsa-mir-25,gastric cancer ,613659
hsa-mir-512,gastric cancer ,613659
hsa-mir-143,gastric cancer ,613659
hsa-mir-145,gastric cancer ,613659
hsa-mir-221,gastric cancer ,613659
hsa-mir-222,gastric cancer ,613659
hsa-mir-451,gastric cancer ,613659
hsa-mir-93,gastric cancer ,613659
hsa-mir-27a,gastric cancer ,613659
hsa-mir-106b,gastric cancer ,613659
hsa-mir-141,gastric cancer ,613659
hsa-mir-106a,gastric cancer ,613659
hsa-mir-21,gastric cancer ,613659
hsa-mir-92-2,gastric cancer ,613659
hsa-let-7a,gastric cancer ,613659
hsa-mir-223,gastric cancer ,613659
hsa-mir-214,gastric cancer ,613659
hsa-mir-191,gastric cancer ,613659
hsa-mir-16,gastric cancer ,613659
hsa-mir-107,gastric cancer ,613659
hsa-mir-15b,gastric cancer ,613659
hsa-mir-122a,gastric cancer ,613659
hsa-mir-148a,gastric cancer ,613659
hsa-mir-152,gastric cancer ,613659
hsa-mir-196a,gastrointestinal stromal tumor,606764
hsa-mir-21,gastrointestinal stromal tumor,606764
hsa-mir-218,gastrointestinal stromal tumor,606764
hsa-mir-221,gastrointestinal stromal tumor,606764
hsa-mir-222,gastrointestinal stromal tumor,606764
hsa-let-7e,glioblastoma,137800
hsa-let-7g,glioblastoma,137800
hsa-mir-100,glioblastoma,137800
hsa-mir-101,glioblastoma,137800
hsa-mir-106a,glioblastoma,137800
hsa-mir-10b,glioblastoma,137800
hsa-mir-124,glioblastoma,137800
hsa-mir-124a,glioblastoma,137800
hsa-mir-125a,glioblastoma,137800
hsa-mir-125a,glioblastoma,137800
hsa-mir-125b,glioblastoma,137800
hsa-mir-126,glioblastoma,137800
hsa-mir-127,glioblastoma,137800
hsa-mir-128,glioblastoma,137800
hsa-mir-129,glioblastoma,137800
hsa-mir-130b,glioblastoma,137800
hsa-mir-133b,glioblastoma,137800
hsa-mir-135b,glioblastoma,137800
hsa-mir-136,glioblastoma,137800
hsa-mir-137,glioblastoma,137800
hsa-mir-138,glioblastoma,137800
hsa-mir-139,glioblastoma,137800
hsa-mir-142,glioblastoma,137800
hsa-mir-143,glioblastoma,137800
hsa-mir-145,glioblastoma,137800
hsa-mir-146b,glioblastoma,137800
hsa-mir-148a,glioblastoma,137800
hsa-mir-149,glioblastoma,137800
hsa-mir-152,glioblastoma,137800
hsa-mir-153,glioblastoma,137800
hsa-mir-154,glioblastoma,137800
hsa-mir-15b,glioblastoma,137800
hsa-mir-181a,glioblastoma,137800
hsa-mir-181b,glioblastoma,137800
hsa-mir-181c,glioblastoma,137800
hsa-mir-183,glioblastoma,137800
hsa-mir-18a,glioblastoma,137800
hsa-mir-1908,glioblastoma,137800
hsa-mir-195,glioblastoma,137800
hsa-mir-196a,glioblastoma,137800
hsa-mir-196a-1,glioblastoma,137800
hsa-mir-196a-2,glioblastoma,137800
hsa-mir-196b,glioblastoma,137800
hsa-mir-197,glioblastoma,137800
hsa-mir-206,glioblastoma,137800
hsa-mir-21,glioblastoma,137800
hsa-mir-210,glioblastoma,137800
hsa-mir-210,glioblastoma,137800
hsa-mir-212,glioblastoma,137800
hsa-mir-219,glioblastoma,137800
hsa-mir-22,glioblastoma,137800
hsa-mir-222,glioblastoma,137800
hsa-mir-223,glioblastoma,137800
hsa-mir-25,glioblastoma,137800
hsa-mir-26b,glioblastoma,137800
hsa-mir-296,glioblastoma,137800
hsa-mir-29b,glioblastoma,137800
hsa-mir-300,glioblastoma,137800
hsa-mir-31,glioblastoma,137800
hsa-mir-3189,glioblastoma,137800
hsa-mir-320,glioblastoma,137800
hsa-mir-320a,glioblastoma,137800
hsa-mir-323a,glioblastoma,137800
hsa-mir-326,glioblastoma,137800
hsa-mir-330,glioblastoma,137800
hsa-mir-331,glioblastoma,137800
hsa-mir-340,glioblastoma,137800
hsa-mir-342,glioblastoma,137800
hsa-mir-34a,glioblastoma,137800
hsa-mir-369,glioblastoma,137800
hsa-mir-376a,glioblastoma,137800
hsa-mir-422a,glioblastoma,137800
hsa-mir-429,glioblastoma,137800
hsa-mir-449a,glioblastoma,137800
hsa-mir-454,glioblastoma,137800
hsa-mir-483,glioblastoma,137800
hsa-mir-503,glioblastoma,137800
hsa-mir-506,glioblastoma,137800
hsa-mir-517c,glioblastoma,137800
hsa-mir-519a,glioblastoma,137800
hsa-mir-542,glioblastoma,137800
hsa-mir-564,glioblastoma,137800
hsa-mir-576,glioblastoma,137800
hsa-mir-577,glioblastoma,137800
hsa-mir-590,glioblastoma,137800
hsa-mir-595,glioblastoma,137800
hsa-mir-622,glioblastoma,137800
hsa-mir-626,glioblastoma,137800
hsa-mir-663,glioblastoma,137800
hsa-mir-7,glioblastoma,137800
hsa-mir-7,glioblastoma,137800
hsa-mir-873,glioblastoma,137800
hsa-mir-92b,glioblastoma,137800
hsa-mir-34a,glioblastoma,137800
hsa-mir-7,glioblastoma,137800
hsa-mir-10b,glioblastoma,137800
hsa-mir-24-1,glioblastoma,137800
hsa-mir-24-2,glioblastoma,137800
hsa-mir-25,glioblastoma,137800
hsa-mir-222,glioblastoma,137800
hsa-mir-153,glioblastoma,137800
hsa-mir-125b-1,glioblastoma,137800
hsa-mir-125b-2,glioblastoma,137800
hsa-mir-123,glioblastoma,137800
hsa-mir-9-2,glioblastoma,137800
hsa-mir-21,glioblastoma,137800
hsa-mir-181a,glioblastoma,137800
hsa-mir-128a,glioblastoma,137800
hsa-mir-425,glioblastoma,137800
hsa-mir-451,glioblastoma,137800
hsa-mir-486,glioblastoma,137800
hsa-mir-220,glioblastoma,137800
hsa-mir-221,glioblastoma,137800
hsa-mir-130a,glioblastoma,137800
hsa-mir-181b,glioblastoma,137800
hsa-mir-197,glioblastoma,137800
hsa-mir-191,glioblastoma,137800
hsa-mir-23a,glioblastoma,137800
hsa-mir-181c,glioblastoma,137800
hsa-mir-23b,glioblastoma,137800
hsa-mir-210,glioblastoma,137800
hsa-mir-133a,glioblastoma,137800
hsa-mir-133b,glioblastoma,137800
hsa-mir-185,glioblastoma,137800
hsa-mir-101,glioblastoma,137800
hsa-mir-154*,glioblastoma,137800
hsa-mir-323,glioblastoma,137800
hsa-mir-124a,glioblastoma,137800
hsa-mir-155,glioblastoma,137800
hsa-mir-328,glioblastoma,137800
hsa-mir-128a,glioblastoma,137800
hsa-mir-21,glioblastoma,137800
hsa-mir-137,glioblastoma,137800
hsa-mir-221,glioblastoma,137800
hsa-mir-29b,glioblastoma,137800
hsa-mir-149,glioblastoma,137800
hsa-mir-153,glioblastoma,137800
hsa-mir-132,glioblastoma,137800
hsa-let-7a,glioma,613028
hsa-let-7f,glioma,613028
hsa-mir-100,glioma,613028
hsa-mir-101,glioma,613028
hsa-mir-105,glioma,613028
hsa-mir-106a,glioma,613028
hsa-mir-106b,glioma,613028
hsa-mir-106b,glioma,613028
hsa-mir-107,glioma,613028
hsa-mir-10b,glioma,613028
hsa-mir-122,glioma,613028
hsa-mir-124,glioma,613028
hsa-mir-124,glioma,613028
hsa-mir-124a,glioma,613028
hsa-mir-125b,glioma,613028
hsa-mir-126,glioma,613028
hsa-mir-128,glioma,613028
hsa-mir-129,glioma,613028
hsa-mir-1297,glioma,613028
hsa-mir-130b,glioma,613028
hsa-mir-132,glioma,613028
hsa-mir-133a,glioma,613028
hsa-mir-133b,glioma,613028
hsa-mir-134,glioma,613028
hsa-mir-136,glioma,613028
hsa-mir-137,glioma,613028
hsa-mir-139,glioma,613028
hsa-mir-139,glioma,613028
hsa-mir-141,glioma,613028
hsa-mir-143,glioma,613028
hsa-mir-144,glioma,613028
hsa-mir-145,glioma,613028
hsa-mir-146a,glioma,613028
hsa-mir-146b,glioma,613028
hsa-mir-146b,glioma,613028
hsa-mir-150,glioma,613028
hsa-mir-152,glioma,613028
hsa-mir-154,glioma,613028
hsa-mir-155,glioma,613028
hsa-mir-15b,glioma,613028
hsa-mir-16,glioma,613028
hsa-mir-17,glioma,613028
hsa-mir-181a,glioma,613028
hsa-mir-181a-1,glioma,613028
hsa-mir-181a-2,glioma,613028
hsa-mir-181b,glioma,613028
hsa-mir-181b-1,glioma,613028
hsa-mir-181b-2,glioma,613028
hsa-mir-181c,glioma,613028
hsa-mir-181d,glioma,613028
hsa-mir-182,glioma,613028
hsa-mir-183,glioma,613028
hsa-mir-184,glioma,613028
hsa-mir-185,glioma,613028
hsa-mir-193b,glioma,613028
hsa-mir-195,glioma,613028
hsa-mir-198,glioma,613028
hsa-mir-199a,glioma,613028
hsa-mir-19a,glioma,613028
hsa-mir-19b,glioma,613028
hsa-mir-200a,glioma,613028
hsa-mir-200b,glioma,613028
hsa-mir-200b,glioma,613028
hsa-mir-200c,glioma,613028
hsa-mir-203,glioma,613028
hsa-mir-204,glioma,613028
hsa-mir-204,glioma,613028
hsa-mir-205,glioma,613028
hsa-mir-20a,glioma,613028
hsa-mir-21,glioma,613028
hsa-mir-210,glioma,613028
hsa-mir-214,glioma,613028
hsa-mir-215,glioma,613028
hsa-mir-217,glioma,613028
hsa-mir-218,glioma,613028
hsa-mir-218,glioma,613028
hsa-mir-219,glioma,613028
hsa-mir-221,glioma,613028
hsa-mir-222,glioma,613028
hsa-mir-224,glioma,613028
hsa-mir-23a,glioma,613028
hsa-mir-23b,glioma,613028
hsa-mir-24,glioma,613028
hsa-mir-24,glioma,613028
hsa-mir-25,glioma,613028
hsa-mir-26a,glioma,613028
hsa-mir-26b,glioma,613028
hsa-mir-27a,glioma,613028
hsa-mir-27a,glioma,613028
hsa-mir-27b,glioma,613028
hsa-mir-29c,glioma,613028
hsa-mir-30a,glioma,613028
hsa-mir-30e,glioma,613028
hsa-mir-30e*,glioma,613028
hsa-mir-3175,glioma,613028
hsa-mir-320,glioma,613028
hsa-mir-320d,glioma,613028
hsa-mir-326,glioma,613028
hsa-mir-328,glioma,613028
hsa-mir-335,glioma,613028
hsa-mir-338,glioma,613028
hsa-mir-33a,glioma,613028
hsa-mir-34a,glioma,613028
hsa-mir-34c,glioma,613028
hsa-mir-34c,glioma,613028
hsa-mir-370,glioma,613028
hsa-mir-372,glioma,613028
hsa-mir-373,glioma,613028
hsa-mir-375,glioma,613028
hsa-mir-378,glioma,613028
hsa-mir-383,glioma,613028
hsa-mir-384,glioma,613028
hsa-mir-423,glioma,613028
hsa-mir-429,glioma,613028
hsa-mir-4295,glioma,613028
hsa-mir-451,glioma,613028
hsa-mir-452,glioma,613028
hsa-mir-483,glioma,613028
hsa-mir-486,glioma,613028
hsa-mir-494,glioma,613028
hsa-mir-495,glioma,613028
hsa-mir-497,glioma,613028
hsa-mir-503,glioma,613028
hsa-mir-506,glioma,613028
hsa-mir-519a,glioma,613028
hsa-mir-544,glioma,613028
hsa-mir-548b,glioma,613028
hsa-mir-566,glioma,613028
hsa-mir-584,glioma,613028
hsa-mir-603,glioma,613028
hsa-mir-610,glioma,613028
hsa-mir-622,glioma,613028
hsa-mir-650,glioma,613028
hsa-mir-656,glioma,613028
hsa-mir-661,glioma,613028
hsa-mir-675,glioma,613028
hsa-mir-7,glioma,613028
hsa-mir-9,glioma,613028
hsa-mir-92a,glioma,613028
hsa-mir-92b,glioma,613028
hsa-mir-93,glioma,613028
hsa-mir-96,glioma,613028
hsa-mir-98,glioma,613028
hsa-mir-99a,glioma,613028
hsa-mir-99b,glioma,613028
hsa-mir-34a,glioma,613028
hsa-mir-130b,glioma,613028
hsa-mir-140,glioma,613028
hsa-mir-15a,glioma,613028
hsa-mir-16,glioma,613028
hsa-mir-184,glioma,613028
hsa-mir-19a,glioma,613028
hsa-mir-20a,glioma,613028
hsa-mir-21,glioma,613028
hsa-mir-210,glioma,613028
hsa-mir-25,glioma,613028
hsa-mir-28,glioma,613028
hsa-mir-328,glioma,613028
hsa-mir-9,glioma,613028
hsa-mir-17,glioma,613028
hsa-mir-10b,glioma,613028
hsa-mir-26a,glioma,613028
hsa-mir-221,glioma,613028
hsa-mir-222,glioma,613028
hsa-mir-146b,glioma,613028
hsa-mir-15b,glioma,613028
hsa-mir-296,glioma,613028
hsa-mir-181a,glioma,613028
hsa-mir-181b,glioma,613028
hsa-mir-128,glioma,613028
hsa-mir-34a,Glomerulosclerosis,603278
hsa-mir-28,Glomerulosclerosis,603278
hsa-mir-30b,Glomerulosclerosis,603278
hsa-mir-30c-1,Glomerulosclerosis,603278
hsa-mir-30c-2,Glomerulosclerosis,603278
hsa-mir-30d,Glomerulosclerosis,603278
hsa-let-7a,hamartoma,601728
hsa-mir-615,HBV-related cirrhosis,215600
hsa-mir-122a,HCV infection,609532
hsa-let-7d,head and neck squamous cell carcinoma,275355
hsa-mir-1,head and neck squamous cell carcinoma,275355
hsa-mir-106b,head and neck squamous cell carcinoma,275355
hsa-mir-107,head and neck squamous cell carcinoma,275355
hsa-mir-128,head and neck squamous cell carcinoma,275355
hsa-mir-133a,head and neck squamous cell carcinoma,275355
hsa-mir-134,head and neck squamous cell carcinoma,275355
hsa-mir-138,head and neck squamous cell carcinoma,275355
hsa-mir-149,head and neck squamous cell carcinoma,275355
hsa-mir-16,head and neck squamous cell carcinoma,275355
hsa-mir-182,head and neck squamous cell carcinoma,275355
hsa-mir-184,head and neck squamous cell carcinoma,275355
hsa-mir-196a,head and neck squamous cell carcinoma,275355
hsa-mir-200c,head and neck squamous cell carcinoma,275355
hsa-mir-203,head and neck squamous cell carcinoma,275355
hsa-mir-205,head and neck squamous cell carcinoma,275355
hsa-mir-206,head and neck squamous cell carcinoma,275355
hsa-mir-21,head and neck squamous cell carcinoma,275355
hsa-mir-218,head and neck squamous cell carcinoma,275355
hsa-mir-25,head and neck squamous cell carcinoma,275355
hsa-mir-27a*,head and neck squamous cell carcinoma,275355
hsa-mir-29a,head and neck squamous cell carcinoma,275355
hsa-mir-29b-1,head and neck squamous cell carcinoma,275355
hsa-mir-29b-2,head and neck squamous cell carcinoma,275355
hsa-mir-29c,head and neck squamous cell carcinoma,275355
hsa-mir-300,head and neck squamous cell carcinoma,275355
hsa-mir-30a,head and neck squamous cell carcinoma,275355
hsa-mir-31,head and neck squamous cell carcinoma,275355
hsa-mir-34a,head and neck squamous cell carcinoma,275355
hsa-mir-363,head and neck squamous cell carcinoma,275355
hsa-mir-372,head and neck squamous cell carcinoma,275355
hsa-mir-375,head and neck squamous cell carcinoma,275355
hsa-mir-422a,head and neck squamous cell carcinoma,275355
hsa-mir-451,head and neck squamous cell carcinoma,275355
hsa-mir-874,head and neck squamous cell carcinoma,275355
hsa-mir-93,head and neck squamous cell carcinoma,275355
hsa-let-7g,head and neck squamous cell carcinoma ,275355
hsa-let-7i,head and neck squamous cell carcinoma ,275355
hsa-let-7e,head and neck squamous cell carcinoma ,275355
hsa-mir-210,head and neck squamous cell carcinoma ,275355
hsa-mir-422b,head and neck squamous cell carcinoma ,275355
hsa-mir-637,head and neck squamous cell carcinoma ,275355
hsa-mir-7,head and neck squamous cell carcinoma ,275355
hsa-mir-122a,head and neck squamous cell carcinoma ,275355
hsa-mir-30e,head and neck squamous cell carcinoma ,275355
hsa-mir-31,head and neck squamous cell carcinoma ,275355
hsa-mir-19a,head and neck squamous cell carcinoma ,275355
hsa-mir-200a,head and neck squamous cell carcinoma ,275355
hsa-mir-373,head and neck squamous cell carcinoma ,275355
hsa-mir-30b,head and neck squamous cell carcinoma ,275355
hsa-mir-374,head and neck squamous cell carcinoma ,275355
hsa-mir-195,head and neck squamous cell carcinoma ,275355
hsa-mir-138,head and neck squamous cell carcinoma ,275355
hsa-mir-101,head and neck squamous cell carcinoma ,275355
hsa-mir-148a,head and neck squamous cell carcinoma ,275355
hsa-mir-375,head and neck squamous cell carcinoma ,275355
hsa-mir-424,head and neck squamous cell carcinoma ,275355
hsa-mir-1 ,head and neck squamous cell carcinoma ,275355
hsa-mir-141,head and neck squamous cell carcinoma ,275355
hsa-mir-29c,head and neck squamous cell carcinoma ,275355
hsa-mir-494,head and neck squamous cell carcinoma ,275355
hsa-let-7d,head and neck squamous cell carcinoma ,275355
hsa-mir-133a,head and neck squamous cell carcinoma ,275355
hsa-mir-205,head and neck squamous cell carcinoma ,275355
hsa-mir-21,head and neck squamous cell carcinoma ,275355
hsa-mir-221,head and neck squamous cell carcinoma ,275355
hsa-mir-331,head and neck squamous cell carcinoma ,275355
hsa-mir-142,head and neck squamous cell carcinoma ,275355
hsa-mir-146b,head and neck squamous cell carcinoma ,275355
hsa-mir-155,head and neck squamous cell carcinoma ,275355
hsa-mir-18,head and neck squamous cell carcinoma ,275355
hsa-mir-628,head and neck squamous cell carcinoma ,275355
hsa-mir-214,head and neck squamous cell carcinoma ,275355
hsa-mir-498,head and neck squamous cell carcinoma ,275355
hsa-mir-98,head and neck squamous cell carcinoma ,275355
hsa-mir-197,head and neck squamous cell carcinoma ,275355
hsa-mir-29b,head and neck squamous cell carcinoma ,275355
hsa-mir-15a,head and neck squamous cell carcinoma ,275355
hsa-mir-191,head and neck squamous cell carcinoma ,275355
hsa-mir-22,head and neck squamous cell carcinoma ,275355
hsa-mir-563,head and neck squamous cell carcinoma ,275355
